Review,a0,a1,a2,a3,a4,a5
"Chủ khách sạn không cho khách nhận phòng ngay mà dắt đi xem tùm lum và chê phòng khách đã đặt để khách đổi phòng khác giá cao hơn! Phàn nàn khách đặt phòng từ booking.com nên khách sạn phải trả cho booking.com mất 30%. Đòi phụ thu 30% vì tới lúc 10h30 dù đã báo trước và đã có xác nhận từ khách sạn, phải đòi qua khách sạn bên cạnh thuê thì mới ko phụ thu nữa. Nói chung tiếp đón khách quá kém, còn những lúc khác thì bình thường.",0,1,0,0,0,0
"Ai mà chưa đến Làng chài Nhơn Lý thì hãy sách ba lô lên rủ thêm mấy đứa bạn chí cốt nữa mà đi thôi. Không làm bạn thất vọng đâu. Cảnh đẹp, người dân dễ thương, không khí trông lành… Cắm trại trên bãi biển 1 đêm nữa là bao trãi nghiệm thú vị!
",5,0,0,0,0,0
"Đồ ăn tươi và mới mỗi ngày làm cho poke rất ngon, chất lượng dịch vụ rất tốt, nhân viên nhiệt tình nếu bạn chưa biết chọn nguyên liệu các bạn sẽ hướng dẫn để tạo ra 1 poke ngon",5,0,5,5,0,0
"Vựa hải sản ngon, giá mềm, ...nói chung dịch vụ tốt, có thêm em tính tiền mắt hí xinh xắn. Hẹn có dịp sẽ quay lại",0,0,0,5,0,0
Nếu có 10 sao thì tôi cũng sẽ đánh giá cho dịch vụ này bởi vì nó trên cả tuyệt vời : xe mới _phục vụ nhiệt tình _giá cả hợp lý không có điểm gì chê được,0,0,0,0,5,0
"Bánh canh ở đây cực ngon. Hôm qua đi du lịch cùng gia đình, search foody ra quán này và đến ăn thử. cực ngon nha cả nhà. Nếu có dịp quay lại quy nhơn sẽ ghé quán ủng hộ tiếp.",0,0,0,5,0,0
"Nhân viên không chuyên nghiệp, lấy ví của khách !
",0,2,0,0,0,0
"Đợt đi du lịch với công ty ra quảng trường dạo, tìm chỗ uống nước nên ghé quán này. Không gian quá chời rộng. View bờ sông mát mẻ. Giá cả cực kì đắt đỏ Nhân viên k thân thiện lắm Menu nhiều món Mình gọi trái dừa nước, giá 40k thì phải",0,0,0,3,0,0
Thực đơn không đầy đủ và giá cho người dân địa phương là hoàn toàn khác nhau.,0,0,2,0,0,0
"Mình đã mua đặc sản về làm quà tại đây giá rất ok
Mọi người ai cần mua đặc sản về làm quà theo bản đồ chỉ dẫn rất dễ tìm để mua quà nhé",0,0,0,0,0,5
"Bên cạnh đó quán còn có các món ngọt như chè , sinh tố cũng rất ngon",0,0,0,5,0,0
"Gia đình mình thuê chiếc xe tay ga Lead giá chỉ 120K / ngày. Xe tuy đời 2013, nhưng chắc được bên cửa hàng bảo dưỡng kĩ hay sao mà chaỵ êm và mượt lắm, đi eo gió kỳ co vô tư luôn. Xe tốt giá rẻ mình rất hài lòng",0,0,0,0,5,0
"Nhân viên quán nhiệt tình, chăm chỉ. Đồ ăn đa dạng đặc biệt là hải sản tươi sống. Hôm ăn có cá sơn khá ngon, hàu mỡ hành ngon và xìa hấp ngọt. Giá cả hợp lí. Nghe quán có có bọ biển nhìn lạ. Sẽ quay lại",0,0,0,5,0,0
"Khách sạn sạch sẽ, nằm ngay trung tâm nên đi lại rất thuận tiện. Lễ tân cũng rất vui vẻ, thân thiện",0,4,0,0,0,0
"Hôm nay ghé vào quán chè nhớ , quán chè nổi tiếng ở quy nhơn , quán nay đã được tu sửa hơn trước kia , đẹp hơn , thoáng mát hơn , rộng rãi hơn , hiện đại hơn , quán không những chỉ phục vụ mỗi món chè mà nay còn có bán cả cà phê , mở cửa cả ngày từ sang sớm đến tối , giá cả mình thấy cũng phải chăng , vừa phải , không đắt lắm , nhưng chè thì giá hơi cao so với sinh viên , cơ mà nó ngon , đúng là quán chè ăn là nhớ liền ,",0,0,0,4,0,0
"Các bạn lễ tân luôn nhiệt tình hỗ trợ, vui vẻ, nhanh nhẹn, cách phục vụ đồng đều. Mình đặt phòng trước khi đến 10' vậy mà các bạn tiếp nhận nhanh chóng, chuẩn bị phòng kĩ càng.",0,4,0,0,0,0
"Quang cảnh đã được cải tạo, các nền đường đã được lát đá, sạch sẽ, cây xanh phủ mát, bãi biển cát trắng min, sạch.
",4,0,0,0,0,0
Thái độ phục vụ không được tốt.,0,0,0,0,0,1
"Đồ ăn tạm được, ngoài ghẹ sống thì đa phần hs đều được cấp đông, gia vị bình thường.",0,0,0,3,0,0
"Một nơi khá gọn gàng và đẹp. Nhìn từ bên ngoài, nhà hàng trông rất ấn tượng . Lý do tôi thích nhà hàng này là vì thức ăn và nhân viên của nó. Các nhân viên rất hữu ích và thân thiện, vì vậy khách hàng thường có khoảng thời gian dễ chịu ở nhà hàng này. Thức ăn rất ngon. Nói chung dịch vụ ở đây là tốt. Bạn bè của tôi và tôi thường đến đó khi chúng tôi muốn đi ăn.",0,0,0,5,0,0
"Lần thứ 2 đến quán. Hình như mới được decor lại. Nhìn hơi khác so với lúc tết. Mà đẹp, góc nào cũng sống ảo được ấy :)) Mình gọi 1 matcha blended (37k) , 1 bánh mouse (20k), 1 yogurt passion (32k). So với mặt bằng chung ở Qn thì không rẻ, nhưng so với không gian - dịch vụ - chất lượng thì ok - chấp nhận được. Quán có không gian, nước uống, phục vụ phong cách khá giống các quán ở SG nên cũng ổn.",0,0,0,4,0,0
"Đặc sản Bình Định ở đây chất lượng. cửa hàng tư vấn tận tình, sẽ quay lại một ngày gần nhất
",0,0,0,5,0,0
"Quá tệ, phục vụ quá chậm, khách phải trả tiền trước, ngồi chờ 30 phút ko có nước uống phải bỏ về.
",0,0,0,1,0,0
"Vị trí thuận tiện ,gần chỗ có nhìu tiện ích.",5,5,0,0,0,5
Nghe nói bánh ở đây ngon với đồ uống ok lắm. Mưa gió bọn mình vẫn vác đít đi. Đi ngang nhièu lần rồi nhưng vì thấy bàn ghế bằng sắt nên mình hơi k thích. Ngồi ê mông lắm. Nhưng vào rồi thấy bên trong còn phòng kính voi trên lầu nữa. Có ghế gỗ tựa bằng nệm. Thấy ok rồi. Đồ uống cũng được. K có gì đặc sắc. Giá cả tạm ổn. Mà bạn mình kêu cafe sữa đá mà kiểu ít sữa hay s ý. Đắng kinh khủng. Bánh ngon. Khi nào rảnh vẫn sẽ vác đít quay lại,0,0,0,3,0,0
Bánh mì ngon nhất trong thị trấn. Chỉ có 1 khuyết điểm là nó đông vào buổi tối. ,0,0,0,0,0,4
"Quán nằm ngay trên đường ngọc hân, trung tâm thành phố. Quán này có từ lâu đời rồi, thời học sinh hay sinh viên tụi mình đều gắn với quán này cả. Quán bán rất nhiều loại sò, ốc cả hàu nữa. Từ hấp, xào, trộn hay nướng đều có tất. Đặc biệt là giá rất mềm, chỉ 15 đến 20 nghìn cho 1 đĩa ốc chất lượng. Mình gọi ốc bươu, hàu nướng, và ốc trộn. Ốc bươu ở đây nước thấm không quá mặn như những quán khác. Hàu nướng tươi. Quán có cả trong nhà và vỉa hè. Sẽ quay lại.",0,0,0,5,0,0
"Sạch sẽ và rất đẹp . Nhân viên cũng nhiệt tình , mình sẽ quay lại đây .",0,5,0,0,0,0
"rat hai long ve dich vu, a cuong le tan rat nhiet tinh , se ghe khi den quy nhon vao lan sau . canh dep mon an ngon lao cong don dep phong rat sach se va thuong xuyen, dich vu an uong cung rat tot tha",0,5,0,5,0,0
"Tài xế không biết đường đi, vị trí ghế xe lộn xộn do xe hợp đồng chỉ có 40 chỗ trong khi bán 44 vé, đi từ TPHCM về Quảng Ngãi mất tận 20 tiếng. Nói chung không hài lòng.",0,0,0,0,1,0
"Phòng thoáng, sạch sẽ, nhân viên tận tình",0,5,0,0,0,0
"Thật sự chưa thấy chổ nào cho thuê xe máy nhiệt tình và tận tâm như chổ này. Hôm trước mình có ghé 27a hoàng hoa thám thuê xe, hôm nay trả xe mãi lo ham chơi quên gọi hỏi ý anh chị chủ trước . Gần 11h mình mới gọi anh chị ra bến xe Kim Liên để trả xe vậy mà anh chị chủ vẫn rất vui vẻ và cởi mở hỏi han làm mình cảm thấy vô cùng có lỗi. Cảm ơn anh chị đã giúp em có xe tốt vi vu mấy ngày ở quy nhơn. Các bạn đến quy nhơn du lịch cần thuê xe máy cứ liên hệ chổ này là yên tâm nhất nhé",0,0,0,0,4,0
"Phi trường không lớn lắm, nhà Ga vừa được xây dựng lại thông rất đẹp, sạch sẽ, tiện nghi vừa đủ...Tuy nhiên, việc bố trí các quầy ăn uống, giải khát bao bọc chung quanh khu khách chờ làm ngăn tầm nhìn ra cảnh quan bên ngoài, tạo cảm giác khó chịu cho mọi người...
",0,0,0,0,3,0
"Pizza bò sốt tiêu, và khoai tây chiên khá bình thường, pizza bò thực tế không nhiều mà nhiều khoai tây, ăn ngán. Sẽ order thử món khác xem sao",0,0,0,3,0,0
"Sân bay cách trung tâm tp Quy Nhơn khoảng 30km, có 6 cửa đi và đến.
",0,0,0,0,3,0
"Rượu bàu đá chính gốc chất lượng, sản phẩm đẹp với nhiều mẫu mã và bao bì bắt mắt. Tôi sẽ mua để làm quà tặng cho gia đình, bạn bè và đồng nghiệp của tôi",0,0,0,0,0,5
"Cho thuê xe máy Quy Nhơn giá rẻ, ok lắm nhan. Đã thuê ở đây 3 xe số 1 xe ga hôm thứ 2 Xe chạy tốt và mới lắm",0,0,0,0,5,0
"Tôi đã đến quy nhơn là này là thứ 3 tôi quay lại Quán Hải sỹ và cũng đã gọi là khám phá hết gần hết món ngon gần hết quy nhơn.Quán có diện tích khá to,thoáng,nhân viên phục vụ khá nhanh.Riêng về món ăn thì mình thích nhất món Tôm Càng Hấp thịt rất ngon và ngọt,Cá bốp thì rất tươi bà thịt béo ngậy khi ăn Lẫu.Giá thì rất ok Quán rất ngon mọi người nhớ ghé thưởng thức",0,0,0,5,0,0
"Nhân viên cực nhiệt tình thân thiện... điểm cộng lớn nhất của mình là không gian của TRÒN ❤️ Không gian thư giãn với sắc gỗ pha lẫn ánh đèn vàng ấm áp cảm giác cao cấp, sang trọng nhưng gần gũi, nhẹ nhàng. Đúng với tinh thần giải tỏa căng thẳng cho cả cơ thể và tâm hồn   Trước khi tìm đến TRÒN mình rất hay gặp tình trạng đau mỏi vai gáy, ngồi lâu ở phòng làm việc thật sự stress và cần một nơi thư giãn như TRÒN... đúng là lúc đi hết mình lúc về hết mỏi như lời đồn đó mn    TRÒN quả nhiên là nơi đáng để trải nghiệm đó:))) tin mình đi 😽",5,0,0,0,0,0
"Nhân viên từ lễ tân đến bảo vệ đều nhiệt tình, đáng yêu.",0,5,0,0,0,0
"Banh xèo ngon nhưng lại nằm ở góc đường hơi ồn ào, xe đi qua đi lại bóp còi inh ỏi, điếc cả đầu. Nếu quán chuyển đo một địa điểm yen tĩnh hơn thì tuyệt biết mấy",0,0,2,5,0,0
"Các bạn có dịp về Quy Nhơn hãy ghé 4Q để thưởng thức hương vị đậm chất biển xen lẫn phong cách Á, Âu. Không chỉ mình mà bạn mình 
người Singgapore cũng gật gù khen ngon. Điểm 9.75 cho 4Q.",0,0,5,5,0,0
"Thích hợp cho các bé khám phá khoa học vật lý và thiên văn
",5,0,0,0,0,0
"Mình và bạn đi ngày tết nên giá bao gồm phụ thu. quán đông mà chỉ có 1 nhân viên chạy bàn nên cái gì gọi cũng đợi rất lâu. Nhóm mình phải tự dọn tô đũa, lau bàn rồi lấy khăn giấy...Nước lèo hơi mặn, mỳ sợi dai ngon, có điều ít rau nên nhìn hơi thảm",0,0,0,3,0,0
"Khuyên các bạn đến Quy Nhơn chơi mà muốn thuê xe máy, thì đừng ngần ngại inbox nơi này ngay. Yên tâm vi vu mà ko phải lo bất cứ việc gì",0,0,0,0,5,0
"Nằm cạnh xa lộ An Dương Vương, Phía Ngoài là biển bên xa là trường ĐH Quy Nhơn. Thoáng mát nhiều trò chơi miễn phí có phí cho trẻ em...
",5,0,0,0,0,0
"Khách sạn 3 sao nhưng với em đây là 5 sao . Quả thật nhân viên ok tận tân tốt tính nhiệt tình . Đặc biệt em cám ơn anh Thanh lễ tân vì những câu chuyện ở Sài Gòn và hi vọng em sẽ dc gặp anh tại nơi anh coi là quê hương thứ 2 .
",0,5,0,0,0,0
"Khách sạn có view đẹp, vị trí ngay gần Trung tâm xét nghiệm ADN NOVAGEN ở 37 Trần Kim Xuyến nên nhóm sale hay tổ chức sự kiện tại đây. Phòng họp chuyên nghiệp, đầy đủ tiện nghi, nhân viên hỗ trợ nhiệt tình
",0,5,0,0,0,0
"Mong rằng quản lý ở đây có thể thấy cái bình luận này. Nhân viên tại quầy gửi đồ tóc ngắn có thái độ không mấy thânthiện, lại  rất khó chịu khi tôi hỏi tìm đồ để quên, trông khi tôi đến trước để lấy đồ thì chị ấy lại lấy cho mấy người đến sau để tôi chờ cũng gần 10p.",0,0,0,0,0,1
"Staff: các bạn nice cực, mọi người không biết uống gì thì nói mấy bạn suggest cho hen!!! Dũng is so niceeeeeeee ‍♀️",0,0,0,4,0,0
"Quán không gian to, thoáng, đẹp, nhân viên khá đông. Mình có gọi chè khúc bạch và chè thập cẩm sau đó lên tầng 3. Tầng 3 chỉ có mình và bạn mình ngồi, k có bất kì 1 nhân viên nào, lúc chè đã chạy theo thang máy của đồ uống lên tới tầng 3 rồi nhưng chờ tới dc 1 lúc r vẫn k có nhân viên bưng qua cho khách, ban đầu bọn mình nghĩ chắc khách tự bưng nên nghĩ thôi không sao nhưng chè ở trong thang máy ở trong quầy nên thấy kì, tầm 15p sau mới có nhân viên bưng chè cho khách. Điểm trừ thứ 2 là chè khúc bạch k giống khúc bạch, vị hơi khó ăn, mình nghĩ món này nếu bạn nào có ăn chỗ khác rồi thì sẽ cảm thấy rất thất vọng vì chè khúc bạch chỗ này. Điểm trừ thứ 3, bọn mình ngồi ban công, nhân viên bật máy lạnh bên trong rồi đóng cửa lại, vì bàn này gần cửa ra vào nên bọn mình cảm thấy cực kì khó chịu. Mong quán cải thiện hơn.",0,0,0,2,0,0
"Rộng rãi, thoáng mát, có cây cối, hàng nước, ăn vặt. Thích hợp cho các hoạt động tập thể. Nhất là buổi tối- Không khí mát mẻ
- Nhiều cây xanh
- Có nhiều bạn trẻ chơi bóng rổ năng động
- Môi trường xanh",5,5,0,0,0,0
"Món Pháp rất ngon và giá cả hợp lý dù mặt bằng Q1. Cocktail ngon rẻ. Món bò nấu rượu rất mềm và thơm, nhân viên thì nhiệt tình tư vấn dù lần đầu mình đến đây",5,0,0,5,0,0
"Quán ăn đáng tin cậy cho khách du lịch, bãi đậu xe rộng rãi.",0,0,0,5,0,0
"Trong khi đi du lịch khắp miền trung Việt Nam, để tham quan lịch sử",0,0,0,0,0,0
Quán tuy nhỏ nhưng nấu ăn rất có tâm và đặc biệt là giá cũng rất mềm. Đến Eo Gió nếu rảnh thì ghé quán thưởng thức món bánh xèo đặc sản Bình Định và các món hải sản. So với các quán ở đây thì mình nghĩ quán này thuộc dạng rẻ nhất nhưng chất lượng ăn uống thì tương đương.,0,0,0,5,0,0
"Quán bình dân. Menu có 3 loại bánh xèo với tôm, mực, bò. Bánh xèo tôm là ngon nhất, bò có xả ăn ổn, mực bị mặn quá. Bánh xèo chiên giòn rụm. Nước chấm đậu phộng hơi lạ vị. Bánh nhiều dầu
Chỗ ngồi rộng rãi, hơi nóng.
Cô chủ quán thân thiện, phục vụ nhanh",0,0,0,4,0,0
