,Review,a0,a1,a2,a3,a4,a5
564,"Mỗi ​​lần đi siêu thị, tôi buộc phải để một chiếc túi mini ngoài quầy, một chiếc túi nhỏ để đựng điện thoại, ví tiền rất bất tiện. ",0,0,0,0,0,3
565,"Cực kì không hài lòng , Vinasun làm ăn vô cùng khó chịu. Gọi 4 cuộc , trừ tài xế đầu tiên tới nhưng rước nhầm không nói còn lại 2 tài xế khác nghe đường gần liền không tới, tài xế thứ 4 tới có người vào xe nhận ra rước nhầm cũng không nói gì với mình , quay xe chạy luôn. Mà từ bao giờ có vụ hỏi trước tuyến đường của khách rồi nhận chở hay k chở!!!!. 
Người ta bệnh đi đứng không thuận tiện nên phải ngồi xe taxi , dù đường gần nhưng người ta vẫn biết điều. 
Đoạn đường chạy tầm 20k trả luôn 50k , đối với cách phục vụ kiểu này thì tệ quá tệ , bất đắc dĩ mới phải như vậy nhưng kiểu này thì thôi bỏ đi , cực kì không hài lòng.",1,0,0,0,1,0
566,"Phòng cách âm k được tốt cho lắm, tiếng xả nước nhà vệ sinh phòng bên cạnh nghe rất rõ. Không biết sơ sót hay là khách sạn như vậy rồi nhưng tủ đồ phòng mình ở chỉ có duy nhất một cái móc treo đồ, k đủ treo cho những bộ khác",0,2,0,0,0,0
567,"Đây là lần đầu tiên cảm thấy rất khó chịu khi đến CGV xem phim, rất k hài lòng vì nhân viên bán vé, hỏi và chốt 1 cách dồn dập, nước thì k cho chọn loại nước, k hỏi KH có thẻ thành viên hay k, k có nhân viên trực phòng rạp, tự đi vô tự kiếm chổ ngồi. 😤",1,0,0,0,0,0
568,"Có điều nhân viên ngành hàng hoá mỹ phẩm đứng giữa lối đi nhổ tóc bạc cho nhau mà ko tránh đường cho khách. Nhân viên tiếp thị bấm đt mà ko lấy hàng cho khách. Mà phải để nhân viên tiếp thị hàng khác lấy dùm.
",0,0,0,0,0,2
569,"quán này mở lâu lắm rồi, chắc cũng phải gần 20 năm ấy chứ , quán bán 2 loại , 1 là lagu giò heo , 2 là lagu xương , xương thì rẻ hơn, mà mih vẫn thik ăn xương hơn cho khoi béo, còn co cả ớt trái ngâm nữa , bánh mì thì phết bơ thơm ơi la thơm, quán này nhỏ , nằm trong hẻm , mà đông khách cực kì",0,0,0,5,0,0
570,"Quán ồn ào, nước dỡ, phục vụ kém gọi quên lên quên xuống đợi mãi mới có nước uống. Lại còn cho khách dẫn chó lên sủa ôm sòm lấy ly trà ng uống cho chó uống ghê quá k dám vô lần 2",0,0,0,1,0,0
571,"Quán view đẹp, thoáng, mát mẻ, không gian đẹp. Trà đào li to uống bao ngon bao đã, có mấy miếng đào ăn đã miệng. Bánh thì bình thường không đặc sắc lắm. Nhân viên thì cực dễ thương, phục vụ tốt. Sẽ quay lại",0,0,0,5,0,0
572,"Có bãi đỗ ô tô miễn phí rộng rãi, sạch, gần biển thoáng mát, có quán nước, thức ăn bình dân, khu vui chơi cho trẻ. Đến vào buổi nào trong ngày cũng đều thích hợp.
",0,5,0,0,0,0
573,"Có không gian chụp hình, nhưng đồ uống hơi tệ, kèm theo là không có khu vực đi vệ sinh...¡¡
",0,0,0,2,0,0
574,"Các nhân viên đã thực sự thân thiện và chu đáo. Khi chúng tôi rời khỏi, toàn bộ nơi này đã lấp đầy chủ yếu với người dân địa phương, điều tuyệt vời để xem :)",0,0,4,0,0,0
575,"Dịch vụ này tương đối mới với chỉ 4 điểm dừng hiện đang mở. Quan điểm từ sông cho thấy một ý tưởng rất rõ ràng về cách Sài Gòn 
thay đổi bên ngoài trung tâm thành phố. Đặt chỗ là khuyến khích vì chỉ có 80 chỗ ngồi trên mỗi dịch vụ mà không chạy vào giữa ngày. Đáng lưu ý rằng du lịch miễn phí cho tất cả hành khách trên 65 tuổi. Giấy phép lái xe Úc sẽ được chấp nhận. Băng qua đường 6 làn xe đến bến tàu khởi đầu cũng là một trải nghiệm!",4,0,0,0,4,0
576,"Xin phép dùng hình này để tạm say goodbye với chuỗi ngày mệch mõi mà đ' thể quên đc ở Quy Nhơn trong chiến du lệch vơi cty vừa r ' mặc dù hình là của đợt đi QN lần trc ^^
Nếu ở LAB, mà mắc bệnh lười ra ngoài như tụi mình có thể đặt luôn bếp của LAB làm, cũng k mắc hơn bên ngoài là mấy, mà tiện, mà mún ăn lúc nào là đc ăn lúc đấy. Hai đứa gọi ghẹ, mực và ngao (tất cả đều hấp) để ăn. Ai nói tụi mình nhạt nhẽo thì cứ việc hén, vì mình vốn ăn nhạt thặc, và nếu ăn ba cái thể loại hải sản ngọt thịt dư này, tốt nhất là nên ăn càng đơn giản càng dễ nhận biết đc đồ có tươi hay k, có đáng đồng tiền mình bỏ ra hay k. Bởi vậy ngoài tươi ngon và đáng tiền ra, k có còn cm từ nào khác để diễn tả cái sự ưng ý về bữa trưa này",0,0,0,5,0,0
577,"Khách sạn Quy Nhơn gần biển Mira Eco Hotel là điểm nghỉ ngơi lí tưởng trong chuyến nghỉ dưỡng 5 ngày của tôi.
Khách sạn view biển với phòng sạch đẹp và phục vụ ân cần.",0,5,0,0,0,0
578,"Quán cũng có chỗ ngồi khá rộng rãi. Thấy đa số là học sinh tới ăn. Tụi mình order hai món là bánh mì lagu và phá lấu mì gói. Lagu ăn cũng được, có vị ngọt ngọt béo béo của nước dừa (giống kiểu ốc len xào dừa 😂). Phá lấu thì giống vị phá lấu của người Hoa chứ ko phải phá lấu hay ăn ở Sài Gòn nên ăn vị là lạ. Tụi mình có ăn thử sữa chua quán làm, cũng tàm tạm. Tổng thiệt hại là 42k. Nói chung cũng ổn cho một buổi ăn xế 😊",0,0,0,5,0,0
579,"Chấm 10đ cho Fleur Hotel Quy Nhơn
* Ưu điểm: KS đẹp, đối diện biển, buffet sáng ngon, nhân viên vô cùng ưng ý, thân thiện. Đặc biệt chị lễ tân Minh Hiếu rất đáng yêu.
* Điểm trừ nhỏ là cách âm phòng kém quá:(
",0,4,0,0,0,0
580,"Mình thấy giá này bằng giá ngoài hà nội, cũng 25k/c nhg bánh ngon, giòn rụm, ko bị ngấy mỡ, rau rất nhiều và tươi. Lưu ý là ở đây tính tiền bánh tráng riêng nha, 1k/phần bánh tráng nên hnay mình gọi thêm 1 phần bánh tráng mà tính tổng 53k đó @@ trà đá ở đây cũng free như bao hàng quán khác ở quy nhơn, phục vụ nhiệt tình",0,0,0,5,0,0
581,Chúng tôi tới quán thì thấy quán khá đông. Bánh xèo có 2 loại tôm và bò. Giá hơi cao so với mặt bằng.,0,0,3,3,0,0
582,"Một địa điểm không thể bỏ qua khi bạn đến thăm thành phố Hồ Chí Minh. Vị trí trung tâm, thiêt kế pháp đặc trưng, rât đẹp và giầu ý nghĩa lịch sử",0,5,0,0,0,0
583,"Tôi không cảm thấy bất tiện vì tôi có thể lên xe buýt, nhưng tôi có một hành lý lớn, vì vậy tôi bị tính thêm phí. Vẫn rẻ! nó được khuyến khích.",0,0,0,0,3,0
584,"Đây không phải là cách bạn tiến hành trong những trường hợp như vậy. Vì vậy, sai từ quan điểm dịch vụ khách hàng.",1,0,0,0,0,0
585,"Tại thời gian quá gấp để kịp chuyến bay nên mình chỉ kịp dùng 2 món là cua sốt singgapo và sườn nướng muối ớt. 1 phần cua chỉ 185k nhưng hương vị rất đậm đà, chấm thêm ít bánh mì vừa ngon mà vừa ấm bụng nữa. Phần sườn có vẻ hơi cay nhưng mà cũng rất ngon, hôm sau ít cay xí là vừa miệng.",0,0,0,4,0,0
586,"Chủ khách sạn không cho khách nhận phòng ngay mà dắt đi xem tùm lum và chê phòng khách đã đặt để khách đổi phòng khác giá cao hơn! Phàn nàn khách đặt phòng từ booking.com nên khách sạn phải trả cho booking.com mất 30%. Đòi phụ thu 30% vì tới lúc 10h30 dù đã báo trước và đã có xác nhận từ khách sạn, phải đòi qua khách sạn bên cạnh thuê thì mới ko phụ thu nữa. Nói chung tiếp đón khách quá kém, còn những lúc khác thì bình thường.",0,1,0,0,0,0
587,"Ai mà chưa đến Làng chài Nhơn Lý thì hãy sách ba lô lên rủ thêm mấy đứa bạn chí cốt nữa mà đi thôi. Không làm bạn thất vọng đâu. Cảnh đẹp, người dân dễ thương, không khí trông lành… Cắm trại trên bãi biển 1 đêm nữa là bao trãi nghiệm thú vị!
",5,0,0,0,0,0
588,"Đồ ăn tươi và mới mỗi ngày làm cho poke rất ngon, chất lượng dịch vụ rất tốt, nhân viên nhiệt tình nếu bạn chưa biết chọn nguyên liệu các bạn sẽ hướng dẫn để tạo ra 1 poke ngon",5,0,5,5,0,0
589,"Vựa hải sản ngon, giá mềm, ...nói chung dịch vụ tốt, có thêm em tính tiền mắt hí xinh xắn. Hẹn có dịp sẽ quay lại",0,0,0,5,0,0
590,Nếu có 10 sao thì tôi cũng sẽ đánh giá cho dịch vụ này bởi vì nó trên cả tuyệt vời : xe mới _phục vụ nhiệt tình _giá cả hợp lý không có điểm gì chê được,0,0,0,0,5,0
591,"Bánh canh ở đây cực ngon. Hôm qua đi du lịch cùng gia đình, search foody ra quán này và đến ăn thử. cực ngon nha cả nhà. Nếu có dịp quay lại quy nhơn sẽ ghé quán ủng hộ tiếp.",0,0,0,5,0,0
592,"Nhân viên không chuyên nghiệp, lấy ví của khách !
",0,2,0,0,0,0
593,"Đợt đi du lịch với công ty ra quảng trường dạo, tìm chỗ uống nước nên ghé quán này. Không gian quá chời rộng. View bờ sông mát mẻ. Giá cả cực kì đắt đỏ Nhân viên k thân thiện lắm Menu nhiều món Mình gọi trái dừa nước, giá 40k thì phải",0,0,0,3,0,0
594,Thực đơn không đầy đủ và giá cho người dân địa phương là hoàn toàn khác nhau.,0,0,2,0,0,0
595,"Mình đã mua đặc sản về làm quà tại đây giá rất ok
Mọi người ai cần mua đặc sản về làm quà theo bản đồ chỉ dẫn rất dễ tìm để mua quà nhé",0,0,0,0,0,5
596,"Bên cạnh đó quán còn có các món ngọt như chè , sinh tố cũng rất ngon",0,0,0,5,0,0
597,"Gia đình mình thuê chiếc xe tay ga Lead giá chỉ 120K / ngày. Xe tuy đời 2013, nhưng chắc được bên cửa hàng bảo dưỡng kĩ hay sao mà chaỵ êm và mượt lắm, đi eo gió kỳ co vô tư luôn. Xe tốt giá rẻ mình rất hài lòng",0,0,0,0,5,0
598,"Nhân viên quán nhiệt tình, chăm chỉ. Đồ ăn đa dạng đặc biệt là hải sản tươi sống. Hôm ăn có cá sơn khá ngon, hàu mỡ hành ngon và xìa hấp ngọt. Giá cả hợp lí. Nghe quán có có bọ biển nhìn lạ. Sẽ quay lại",0,0,0,5,0,0
599,"Khách sạn sạch sẽ, nằm ngay trung tâm nên đi lại rất thuận tiện. Lễ tân cũng rất vui vẻ, thân thiện",0,4,0,0,0,0
600,"Hôm nay ghé vào quán chè nhớ , quán chè nổi tiếng ở quy nhơn , quán nay đã được tu sửa hơn trước kia , đẹp hơn , thoáng mát hơn , rộng rãi hơn , hiện đại hơn , quán không những chỉ phục vụ mỗi món chè mà nay còn có bán cả cà phê , mở cửa cả ngày từ sang sớm đến tối , giá cả mình thấy cũng phải chăng , vừa phải , không đắt lắm , nhưng chè thì giá hơi cao so với sinh viên , cơ mà nó ngon , đúng là quán chè ăn là nhớ liền ,",0,0,0,4,0,0
601,"Các bạn lễ tân luôn nhiệt tình hỗ trợ, vui vẻ, nhanh nhẹn, cách phục vụ đồng đều. Mình đặt phòng trước khi đến 10' vậy mà các bạn tiếp nhận nhanh chóng, chuẩn bị phòng kĩ càng.",0,4,0,0,0,0
602,"Quang cảnh đã được cải tạo, các nền đường đã được lát đá, sạch sẽ, cây xanh phủ mát, bãi biển cát trắng min, sạch.
",4,0,0,0,0,0
603,Thái độ phục vụ không được tốt.,0,0,0,0,0,1
604,"Đồ ăn tạm được, ngoài ghẹ sống thì đa phần hs đều được cấp đông, gia vị bình thường.",0,0,0,3,0,0
605,"Một nơi khá gọn gàng và đẹp. Nhìn từ bên ngoài, nhà hàng trông rất ấn tượng . Lý do tôi thích nhà hàng này là vì thức ăn và nhân viên của nó. Các nhân viên rất hữu ích và thân thiện, vì vậy khách hàng thường có khoảng thời gian dễ chịu ở nhà hàng này. Thức ăn rất ngon. Nói chung dịch vụ ở đây là tốt. Bạn bè của tôi và tôi thường đến đó khi chúng tôi muốn đi ăn.",0,0,0,5,0,0
606,"Lần thứ 2 đến quán. Hình như mới được decor lại. Nhìn hơi khác so với lúc tết. Mà đẹp, góc nào cũng sống ảo được ấy :)) Mình gọi 1 matcha blended (37k) , 1 bánh mouse (20k), 1 yogurt passion (32k). So với mặt bằng chung ở Qn thì không rẻ, nhưng so với không gian - dịch vụ - chất lượng thì ok - chấp nhận được. Quán có không gian, nước uống, phục vụ phong cách khá giống các quán ở SG nên cũng ổn.",0,0,0,4,0,0
607,"Đặc sản Bình Định ở đây chất lượng. cửa hàng tư vấn tận tình, sẽ quay lại một ngày gần nhất
",0,0,0,5,0,0
608,"Quá tệ, phục vụ quá chậm, khách phải trả tiền trước, ngồi chờ 30 phút ko có nước uống phải bỏ về.
",0,0,0,1,0,0
609,"Vị trí thuận tiện ,gần chỗ có nhìu tiện ích.",5,5,0,0,0,5
610,Nghe nói bánh ở đây ngon với đồ uống ok lắm. Mưa gió bọn mình vẫn vác đít đi. Đi ngang nhièu lần rồi nhưng vì thấy bàn ghế bằng sắt nên mình hơi k thích. Ngồi ê mông lắm. Nhưng vào rồi thấy bên trong còn phòng kính voi trên lầu nữa. Có ghế gỗ tựa bằng nệm. Thấy ok rồi. Đồ uống cũng được. K có gì đặc sắc. Giá cả tạm ổn. Mà bạn mình kêu cafe sữa đá mà kiểu ít sữa hay s ý. Đắng kinh khủng. Bánh ngon. Khi nào rảnh vẫn sẽ vác đít quay lại,0,0,0,3,0,0
611,Bánh mì ngon nhất trong thị trấn. Chỉ có 1 khuyết điểm là nó đông vào buổi tối. ,0,0,0,0,0,4
612,"Quán nằm ngay trên đường ngọc hân, trung tâm thành phố. Quán này có từ lâu đời rồi, thời học sinh hay sinh viên tụi mình đều gắn với quán này cả. Quán bán rất nhiều loại sò, ốc cả hàu nữa. Từ hấp, xào, trộn hay nướng đều có tất. Đặc biệt là giá rất mềm, chỉ 15 đến 20 nghìn cho 1 đĩa ốc chất lượng. Mình gọi ốc bươu, hàu nướng, và ốc trộn. Ốc bươu ở đây nước thấm không quá mặn như những quán khác. Hàu nướng tươi. Quán có cả trong nhà và vỉa hè. Sẽ quay lại.",0,0,0,5,0,0
613,"Sạch sẽ và rất đẹp . Nhân viên cũng nhiệt tình , mình sẽ quay lại đây .",0,5,0,0,0,0
614,"rat hai long ve dich vu, a cuong le tan rat nhiet tinh , se ghe khi den quy nhon vao lan sau . canh dep mon an ngon lao cong don dep phong rat sach se va thuong xuyen, dich vu an uong cung rat tot tha",0,5,0,5,0,0
