 ,Review,nha_hang
384,"Từ bên ngoài nhìn vào nhà hàng này khá là rộng rãi và cũng cực kỳ sang trọng luôn nhe, do mình đi với công ty nên đồ ăn này nọ đã được đặt sẵn hết rồi khi nhóm mình đến chỉ việc ngồi vào bàn là đồ ăn mang ra liền rồi, đồ ăn của nhà hàng mình ăn thấy khá là vừa miệng ấy chứ, đồ hải sản tươi lắm nhất là món mực còn giòn giòn dai dai ăn sướng miệng luôn ấy
Mấy bạn nhân viên nhiệt tình nhưng cũng chưa được chu đáo cho lắm cứ lu bu sao ấy",4
385,"Bánh lá gai đặc sản của Qui Nhơn Bình Định này mà cũng rất may vì đến nhà hàng này mình đã được dùng thử vì, bánh này đem về làm quà rất là khó nó lại khá là mau hư nên chỉ mua mang về được 1 2 ngày thôi à, mà đồ ăn của nhà hàng đúng chuẩn ngon luôn ấy chứ, bánh ăn còn ngon vị ngọt ngọt vừa phải lắm luôn nhe, đồ ăn của nhà hàng khá là tươi ngon cực kỳ, sức chứa của nhà hàng cũng lớn nên chổ ngồi cũng khá là thoãi mái",4
386,"Nay có dịp đi ăn tiệc ở đây. Nhà hàng nhìn từ bên ngoài đã thấy đẹp và sang trọng. Không khí thoáng mát thế này còn được ăn món ngon nữa. Thực đơn cũng nhiều món lắm. Thích nhất chắc là món mực. Mực cực kỳ tươi. Chấm thêm nước chấm chua chua ngọt ngọt ăn là ghiền luôn. Sườn cũng ngon. Nhà hàng này chuyên tổ chức tiệc cưới.

Nhân viên cũng dễ thương, mình cần gì cũng giúp. Thỉnh thoảng có dịp về Bình Định mình mới đi ăn ở đây. Nói chung là hoàn toàn hài lòng",4
387,"Bữa nỳ xe mình chạy đến trễ nên tới phải ngồi ké nên chẳng còn gì đầy đủ nên mình không có chụp.
Có món tráng miệng ai cũng khen ngon nè, và cũng là đặc sản của Quy Nhơn nên đứa nào cũng ăn mấy cái lận, ^^
Xong lúc về CT có mua mà ăn không ngon bằng với trong Riverside Restaurant chuẩn bị.
Nhân viên hơi ít nên kêu đồ, có dạ dạ vâng vâng rồi quên luôn, lên món hơi mất thứ tự nhưng cũng tạm nên không có vấn đề gì lớn, không gian rộng rãi có 2 sảnh đãi tiệc lớn.",4
388,"Buổi tối đến có dịp ghé qua nhà hàng này để dùng bữa, nhà hàng khá là rộng rãi nhân viên phục vụ lịch sự và thân thiện lắm nha,món ăn ở nhà hàng cũng khá là vừa ăn mấy món hải sản cũng có độ tươi nhất định nên nếm và chế biến khá là hợp khẩu vị của mình, lẩu gà ăn khá là ngon và thơm lắm nên thích nhất là món lẩu gà nấu lá giang, món tráng miệng của nhà hàng là bánh lá gai đặc sản của qui nhơn bình định này khá là ngon và lạ miệng lắm",4
389,"Công ty mình có dịp dùng bữa ở nhà hàng nên, menu của nhà hàng cũng khá là ổn nha menu gồm 9 món tính luôn cả cơm trắng và món tráng miệng luôn rồi ấy, nhà hàng này thấy chắc là tổ chức tiệc cưới nhiều lắm nè nên trang trí quá trời đẹp chổ sân khấu luôn, nhiều món khá là ngon miệng và hấp dẫn mình lắm, mà nước trà đá bên này màu sắc nó ngộ lắm nha vàng mà trong sao ấy vàng hơn những loại trà đá bình thường nữa, nhân viên nhà hàng khá nhanh nhẹn",4
390,"Mình đi quy nhơn 2 ngày và có vào đây để ăn tối cùng công ty
Không gian rộng rãi, sạch sẽ. Cty mình lên tầng 2 để ăn, không gian tầng 2 thì như vừa mới tổ chức đám cưới xong vậy. Còn dàn đèn led vs cả sân khấu nhìn cũng lung linh
Mọi thứ đều tuyệt cho đến khi ""đồ ăn dọn lên"". Thứ nhất là thứ tự món ăn lên chưa đúng cho lắm. Thứ 2 là mình chỉ thích món mực hấp mắm gừng + thịt kho tàu thôi. Còn lại thấy không hợp lắm
Nhân viên thì có hơi lơ ngơ và chưa thân thiện
Khó để mình quay lại lần nữa dù không gian và view đẹp",4
391,"Tháng trước công ty mình có đi Teambuilding ở Quy Nhơn. Công ty mình thì khá đông cho nên chọn địa điểm ăn thì phải lớn, và đoàn dẫn vào nhà hàng này.
Nhà hàng khá đẹp nằm ngay cửa đầm thị Nại,view biển, hôm đó mình đi ban đêm nên cũng ko view dc nhiều.
Nhà hàng này kiểu nhà hàng tiệc cưới, các bạn phục vụ cũng lịch sự nhưng về phục vụ đồ ăn thì hơi fail 1 chút, các món ăn dọn ra kiểu ăn cơm phần mà ra từng món nên ăn ko được ngon miệng cho lắm, món cuối cùng ra thì lại là món rau xào nữa @@ lúc đó thì ko ai ăn dc nhiều, nhưng dc cái món ăn thì khá ngon.",3
392,"Nhà hàng ni phục vụ khá là lỗi nha. Đợt đi du lịch vs công ty đặt tiệc ở nơi này. Sảnh tiệc cưới rộng và đẹp
Món ăn cũng ok, mà phục vụ chán quá
Giá cả đặt theo tour nên cũng k biết như thế nào
Vị trí cũng ở trung tâm",4
393,Được công ty cho ăn tối ở đây. Đồ ăn cũng tạm mà món ăn lên hơi sai thứ tự. Món mặn và rau lên sau cùng nên team mình bỏ ko ăn tiếp. Canh gà lá giang ngon. Được ăn bánh lá gai đặc sản rất ngon.,4
394,"Bữa tối được xe công ti chở qua nhà hàng này, nằm cách khu nhà nghỉ xa lắc, mình cũng không nhớ đường đi sao nữa. Đúng chất tiệc cưới với nguyên cái bục lễ vu quy còn nguyên xi, thoải mái vô selfie hen. Nhân viên lên món quá chậm, mà lại lên món kì cục. Lúc mới vô thì có sẵn sò huyết với sườn nướng, ngoài cái sò to đùng thì không có gì đặc biệt. Lạ nhứt là món ăn kèm cơm lại lên sau cùng như thịt kho trứng, cải xào, gà lá giang, làm hụt hẫng gê ta ơi!?",4
395,"Quán này chính là bãi đáp ăn tối của nguyên đoàn công ti mình. Thuộc kiểu nhà hàng tiệc cưới, nên không gian hơi bị sang chảnh, rộng rãi cực kì. Lúc vô bàn ngồi còn thấy nguyên cái backdrop vu quy chà bá, có mà giả bộ đi ăn đám cưới. Món ăn không tồi nhưng mà cách sắp xếp lên đồ ăn không hợp lí. 2 món thịt kho trứng và lẩu gà lá giang nên lên cùng cơm, chứ chưa gì mà đã là sò huyết vs sườn, loạn xà beng! Nhân viên phục vụ cũng khá chậm rãi, chắc tại thấy mình ăn từ từ :))))",4
396,"Quéo quèo với cái nhà hàng lỗi này luôn. Nhà hàng tiệc cưới cũng đẹp đấy. Đồ ăn cũng tạm tạm. Khâu nhân viên là khô lời luôn. Họ ăn cơm canh gần xong hết rồi mới bưng lên thịt kho tộ và cải luộc. Hem nói đc chi luôn.
Phục vụ thì lâu. 
Tệ nhất là cái ly nc mình chụp, màu thì đẹp, mà uống vô thì mùi lạ lắm
Tráng miệng là món bánh ít lá gai",3
397,Cty tổ chức teambuilding ăn tối ở đây. Theo mình quán phục vụ khá chậm. khách ăn xong cả nữa tiếng mà thực đơn còn chưa lên món. Món ăn cũng không có gì đặc sắc. Điểm mạnh là nhà hàng khá rộng có sảnh tổ chức cả tiệc cưới thoáng mát.,3
398,"Nhà hàng này view đẹp mà sang chảnh cực kì luôn 👍 buổi tối lên đèn càng lung linh nữa . Khá hợp cho các buổi liên hoan và các buổi tiệc sang trọng . Đồ ăn ngon , chất lượng . Giá cả hơi cao một tí nhưng đáng đồng tiền bát gạo . Ngoài đồ ăn ra nước uống cũng khá ổn . Khung cảnh buổi tối rất lãng mạn vì ở bên cạnh cầu nên vừa nhâm nhi đồ ăn vừa ngắm cảnh bên ny thì romantic không gì bằng :))) sẽ đến quán trong các dịp tới",3
399,"Hôm du lịch về Bình Định mình được bạn giới thiệu cơ sở nem chả này. Tiệm rất to rất dễ tìm, được mệnh danh là ngon nhất Quy Nhơn nữa đấy. Mình vào ngay lúc các chị vừa làm xong chả mới nên còn nóng và thơm. Ở đây có đủ loại từ chả bò, chả heo, chả bò gân, chả quế... ngon nhất vẫn là chả bò và chả bò gân nhé. Giá thì hơi đắt một tí, chắc có lẽ do bán ho khách du lịch không biết trả giá như mình. Về nhà ăn chả bò thấy ngon nhưng hơi ngọt, chả dẻo và thơm. Nói chung là ngon nhưng hơi đắt tí.",3
400,"Nói không ngoa chứ năm thu là cơ sở sản xuất nem nổi tiếng nhất ở quy nhơn, còn ở tuy phước thì không dám so sánh nha. Có nhiều cơ sở lắm, ở trần phú là chỗ gốc, còn có thêm cửa hàng ở hoàng quốc việc với cả võ lai. Ở đây ngoài Nem Chua ra còn có Chả Bò, Chả Lụa, Chả Thủ, Chả Quế, Chả Bầu, Da Bao, Giò Rút Xương….Giá cả hợp lí, được cái vệ sinh bảo đảm, không có hóa chất độc hại. Mỗi lần mua làm quà với cả bạn bè ghé chơi mình đều ra đây mua cho an tâm",4
401,"Chả cá ở đây ngon, đa dạng. Giá cả cũng phải chăng. Nếu đến Quy Nhơn du lịch thì bạn nên đến đây để mua chả cá về làm quà. Ngoài ra thì còn bán nem chua nữa. Nem này không giống nem ở những vùng miền khác đâu nha. Ăn rất lạ, chua chua ăn rất ngon miệng.",3
402,Tiệm ở trần phú cung cách phục vụ thế nào k biết chứ tiệm gần chợ Đầm thì miễn bàn. Tệ hơn chữ tệ. Nói chuyện với khách ko lịch sự. Có hơi hớm bán cho đc rồi thôi chứ k có trách nhiệm với món hàng mình đã bán. Thề ko thèm quay lại!,0
403,"Nem Năm Thu là một trong những món quà mà bạn bè mình rất thích mỗi lần mình có dịp về thăm nhà. Nem ăn ngon, gia vị vừa phải, nem chín rất thơm mùi lá ổi non. Giá cả thì có sẵn, không bao giờ lo chuyện chặt chém, dù bạn là dân địa phương hay khách du lịch. Giá cũng rất rẻ, hình như 20k hay 25k một chục. Tiệm thì nằm ngay trung tâm thành phố, dễ tìm, dễ kiếm. Chỉ lưu ý các bạn một điều, nem là món không phải ai cũng có thể ăn được và sẵn lòng ăn, nhưng một khi đã thích ăn rồi thì, nói thiệt, nem Bình Định, điển hình là nem Năm Thu vẫn là một trong những lựa chọn yêu thích của nhiều người. (Không tin bạn có thể hỏi mấy anh hay nhậu để kiểm chứng :) )",4
404,"Có dịp ghé Bình Định được giới thiệu nem Năm Thu, mua thử vài chục nem ăn thử. Về ăn quá xá ngon, làm 1 lèo hết ngay. Giờ lại thèm. Cực rẻ 2k/ nem thôi",4
405,"Mỗi lần mua quà cho bạn bè người thân lúc nào mình cũng chọn nem Năm Thu vì chất lượng nem Năm Thu khá ổn định, giá cả cũng hợp lý, mình hay mua ở chi nhánh Nem Năm Thu đường Hoàng Quốc Việt (gần chợ Đầm) Tp. Quy Nhơn.
Nem ở đây rất ngon, vừa miệng ngoài ra có chả bò và chả thủ cũng đáng để thử, bao bì thì ngày càng được làm công phu hơn, mười chiếc hoặc hai mươi chiếc đóng gói và hút chân không nhìn rất lịch sự.
+Giá cả: 20k/10 chiếc(QN) còn chi nhánh ở Tp.Hồ Chí Minh 25k/10 chiếc.
Mình cảm thấy bực mình phong cách bán hàng ở chi nhánh Quy Nhơn - Hoàng Quốc Việt rất khinh khỉnh và khó chịu với khách hàng, mong rằng tình trạng trên sẽ không còn lặp lại nữa.",3
406,Nhà mình cứ mỗi lần giỗ hay đám gì đều ra đây lấy nem chả. Mình mỗi lần zô SG cũng ghé qua đây ôm cả mớ đi để mà ăn dần. Nói chung là rất ngon và xứng đáng với danh hiệu Năm Thu nổi tiếng khắp QN,4
407,"Có người đi chơi ở Quy Nhơn về cho vài chục cái nem chua Năm Thu mua chính gốc tại chỗ này. Miếng nem chua tuy không to lắm nhưng ngon được gói vài lớp lá, một lớp nilong, miếng nem màu hồng hồng đẹp mắt cuốn khéo léo trong một cái lá sung. Thành phần chính của nó là thịt lợn nạc, bì, muối, hạt tiêu... thời gian bảo quản cuả nó tầm một tháng (trong tủ lạnh), giá cả nghe nói là hơn 2K/1cái (tại cơ sở sản xuất).",3
408,"nhà hàng này hiện đang sủa chữa , cách đay vài hôm mình có ghé nhưng họ rào lại đe nâng cấp , bây giờ chỉ có bán nước mía bên ngoài , để cho khách du lịch tham quan ghé uống thôi, bây giờ họ mới xây thêm cái chỗ để chụp hình, mình thấy chả có gì , mà 10k 1 người , vào đó phí tiền",2
409,"Đợt Tết năm nào không nhớ nữa, cả họ hàng nhà mình kéo nhau ra Nhà hàng Hoàng hậu uống nước họp mặt. Phải nói là nhìn cảnh nơi đây rất chi là đẹp, rất hợp cho việc sống ảo, các bạn trẻ muốn chụp ảnh cưới hay ngoại cảnh gì mà ra đây là bao sống ảo luôn. Còn về phần nước thì không nhớ mình gọi phần nước gì đo, mà khó uống lắm, cứ đăng đắng, the thé sao á. Nói chung vì lâu quá không nhớ rõ. Nhưng nếu bạn là khách du lịch thì đây là địa điểm tốt cho bạn đấy !!!",4
410,"Ra Quy Nhơn chơi được thằng bạn cũng là dân địa phương ở đây dắt đi chổ này. Chổ này gần với mộ Hàn Mạc Tử. 
Không gian khá tuyệt. Nhà hàng sát ngay biển, gió mát, biển trong xanh. Mình đến đây vào buổi trưa và lai rai vs thằng bạn vài chai bia đúng là tuyệt vời. Trưa ghé quán chổ này uống nước cũng là một lựa chọn không tồi. 
Giá cả cũng hợp lí. Món ăn thì cũng được, nhưng mình cảm thấy chưa đậm đà lắm. Riêng món hàu nướng phomai thì hơi dỡ, nướng bị khô, phômai không được ngon lắm. 
Phục vụ thì thân thiện, nhanh nhẹn.",4
411,"Tới bãi trứng chụp hình mồ hôi nhễ nhại xong lên đây uống cà phê ngồi quạt thấy như được sống dậy vậy :)) nước ngon, giá ok view cực kì đẹp luôn. Thích quá là thích. Có điều nước chanh mật ong hơi ngọt. Nước ép dưa dấu thì ok. Không gian rộng rãi mát lê phê tê. Nhân viên phục vụ thân thiện. Hài lòng vô cùng. Thích k có chỗ nào chê ))))",4
412,"View cực đẹp, ngồi uống cafe vô cùng thư giãn, thoải mái, ngó ra biển tuyệt vời. Ra Quy nhơn chơi mấy ngày ngồi cafe trên đây đủ mấy ngày ...",5
413,"Được bạn bè nơi đây giới thiệu nhà hàng Hoàng Hậu nằm ở vị trí đẹp nhất TP. Quy Nhơn view ăn bao đẹp hướng ra biển, đối diện đồi Thi Nhân trong Khu du lịch Ghềnh Ráng. Chuyên phục vụ các loại hải sản tươi sống, thịt rừng và các loại đặc sản địa phương. Ai không ăn có thể ngồi uống cf ngắm biển cũng được. Free wifi trên đó tha hồ chụp hỉnh post FB.",4
414,"Nhà hàng nằm hướng ra biển cạnh bãi Ghềnh Ráng, về chiều ngắm cảnh biển với những ánh đèn đặt câu tôm hùm xa xa thật đẹp.
Cảnh biển nên thơ, gió thổi lồng lộng thật đúng là 1 vị trí view hữu tình.
Không gian bàn ghế nhà hàng có vẻ lâu đời.
Về phần ăn cho 6 người thật là thường, gồm: đậu hủ sốt cà, ốc bưu xào, cá chiên, cải thảo xào, canh khổ qua và tráng miệng. Các món đã thường rồi mà chế biến k được ngon nữa, 1 bữa ăn k để lại được cảm xúc j, hơi thất vọng cho cái tên.",3
